web-scraper-order,web-scraper-start-url,name,price,adress,im_link-src
"1717198359-189","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot mâle Berger allemand","100 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2862580_uploaded_image1_1609508293.jpg"
"1717198359-190","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot berger allemand / Rottweiller","75 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2861530_uploaded_image1_1609419910.jpg"
"1717198359-191","https://sn.coinafrique.com/categorie/chiens?page=7","Berger allemand","150 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2835075_uploaded_image1_1608132327.jpg"
"1717198359-192","https://sn.coinafrique.com/categorie/chiens?page=7","Bichamon Maltais","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2823458_uploaded_image1_1607635304.jpg"
"1717198359-193","https://sn.coinafrique.com/categorie/chiens?page=7","Rott royal 10","500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2812803_uploaded_image1_1607261227.jpg"
"1717198359-194","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2795793_uploaded_image1_1606686236.jpg"
"1717198359-195","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots pitbull","175 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2795342_uploaded_image1_1606666617.jpg"
"1717198359-196","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots berger allemand","200 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2784090_uploaded_image1_1606222014.jpg"
"1717198359-197","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Pitbull","160 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2784073_uploaded_image1_1606221523.jpg"
"1717198359-198","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2766184_uploaded_image1_1605541335.jpg"
"1717198359-199","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bergers allemands pur sang - lignée de travail","250 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2762158_uploaded_image1_1605372613.jpg"
"1717198359-200","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot dog allemand","500 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_2751446_uploaded_image1_1605004718.jpg"
"1717198359-201","https://sn.coinafrique.com/categorie/chiens?page=7","Pitbulls","Prix sur demande","Bargny, Sénégal","https://images.coinafrique.com/thumb_2748068_uploaded_image1_1604872397.jpg"
"1717198359-202","https://sn.coinafrique.com/categorie/chiens?page=7","Couple chiots husky sibérien pure race","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2733234_uploaded_image1_1604353697.jpg"
"1717198359-203","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bergers allemands","80 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2728385_uploaded_image1_1604155751.jpg"
"1717198359-204","https://sn.coinafrique.com/categorie/chiens?page=7","Chien berger allemand","250 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2727458_uploaded_image1_1604087756.jpg"
"1717198359-205","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky sibérien","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2706061_uploaded_image1_1603146923.jpg"
"1717198359-206","https://sn.coinafrique.com/categorie/chiens?page=7","Caniche pur sang","250 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2699954_uploaded_image1_1602880167.jpg"
"1717198359-207","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bulldog françai","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2696757_uploaded_image1_1602765163.jpg"
"1717198359-208","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2683719_uploaded_image1_1602268170.jpg"
"1717198359-209","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot pitbull","150 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2678151_uploaded_image1_1602079553.jpg"
"1717198359-210","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Husky sibérien","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2647792_uploaded_image1_1600900758.jpg"
"1717198359-211","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Carlin","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2636645_uploaded_image1_1600483676.jpg"
"1717198359-212","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Chowchow","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2636642_uploaded_image1_1600483273.jpg"
"1717198359-213","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Red Nose pur sang","90 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2636139_uploaded_image1_1600454579.jpg"
"1717198359-214","https://sn.coinafrique.com/categorie/chiens?page=7","Chiens","20 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2631397_uploaded_image1_1600290558.jpg"
"1717198359-215","https://sn.coinafrique.com/categorie/chiens?page=7","Caniche Bichon Maltais","465 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2629161_uploaded_image1_1600223864.jpg"
"1717198359-216","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Rottweiler pur sang","300 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2625896_uploaded_image1_1600107671.jpg"
"1717198359-217","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot rottweiller","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2619263_uploaded_image1_1599843271.jpg"
"1717198359-218","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Berger Allemand","2 500 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2618543_uploaded_image1_1599827605.jpg"
"1717198359-219","https://sn.coinafrique.com/categorie/chiens?page=7","Chien rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2617202_uploaded_image1_1599768247.jpg"
"1717198365-220","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot bichon","170 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3410404_uploaded_image1_1635541129.jpg"
"1717198365-221","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Cairn Terrier","75 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3403879_uploaded_image1_1635228058.jpg"
"1717198365-222","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bergers allemands","175 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3401220_uploaded_image1_1635079428.jpg"
"1717198365-223","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Cockers","300 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3392834_uploaded_image1_1634634800.jpg"
"1717198365-224","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Labrador","600 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3391757_uploaded_image1_1634566356.jpg"
"1717198365-225","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Shiba","12 000 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3391753_uploaded_image1_1634566270.jpg"
"1717198365-226","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger allemand pur-sang","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3386631_uploaded_image1_1634256262.jpg"
"1717198365-227","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot labrador","115 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384914_uploaded_image1_1634172104.jpg"
"1717198365-228","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots berger allemand","175CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3378709_uploaded_image1_1633875698.jpg"
"1717198365-229","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots berger allemand","175CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3378644_uploaded_image1_1633871570.jpg"
"1717198365-230","https://sn.coinafrique.com/categorie/chiens?page=6","Femelle berger","220CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3376533_uploaded_image1_1633740684.jpg"
"1717198365-231","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger allemand","150 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3368938_uploaded_image1_1633428420.jpg"
"1717198365-232","https://sn.coinafrique.com/categorie/chiens?page=6","Pitbull pur-sang","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3368452_uploaded_image1_1633396286.jpg"
"1717198365-233","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot pitbull","300 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3367797_uploaded_image1_1633361188.jpg"
"1717198365-234","https://sn.coinafrique.com/categorie/chiens?page=6","Chien berger belge malinois","300 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3366373_uploaded_image1_1633299895.jpg"
"1717198365-235","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots boerboels","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3366238_uploaded_image1_1633294009.jpg"
"1717198365-236","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Bichon maltais","300 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3358891_uploaded_image1_1632962876.jpg"
"1717198365-237","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots berger allemand","100 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3348655_uploaded_image1_1632345423.jpg"
"1717198365-238","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3347884_uploaded_image1_1632317614.jpg"
"1717198365-239","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots berger allemand  husky","120 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3344836_uploaded_image1_1632174475.jpg"
"1717198365-240","https://sn.coinafrique.com/categorie/chiens?page=6","Chien berger allemand","109 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3338576_uploaded_image1_1631822671.jpg"
"1717198365-241","https://sn.coinafrique.com/categorie/chiens?page=6","Chien Pembroke Welch Corgi","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3338430_uploaded_image1_1631815367.jpg"
"1717198365-242","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots cane corso","400 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3328496_uploaded_image1_1631307137.jpg"
"1717198365-243","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots berger allemand","160 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3328494_uploaded_image1_1631307064.jpg"
"1717198365-244","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots malinois","250 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3328493_uploaded_image1_1631307007.jpg"
"1717198365-245","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3317614_uploaded_image1_1630845732.jpg"
"1717198365-246","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3314578_uploaded_image1_1630685159.jpg"
"1717198365-247","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3309512_uploaded_image1_1630509383.jpg"
"1717198365-248","https://sn.coinafrique.com/categorie/chiens?page=6","Bichon maltais","Prix sur demande","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3304212_uploaded_image1_1630290090.jpg"
"1717198365-249","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot bichon maltais","165 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3303737_uploaded_image1_1630255149.jpg"
"1717198365-250","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots croisés husky golde","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3303734_uploaded_image1_1630254579.jpg"
"1717198365-251","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Boerboels","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3301357_uploaded_image1_1630079806.jpg"
"1717198365-252","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Berger Allemand","100 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3291944_uploaded_image1_1629570459.jpg"
"1717198365-253","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Berger Allemand","135 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3289564_uploaded_image1_1629449927.jpg"
"1717198365-254","https://sn.coinafrique.com/categorie/chiens?page=6","Chien","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3287244_uploaded_image1_1629321508.jpg"
"1717198365-255","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bichon","155 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3285176_uploaded_image1_1629224463.jpg"
"1717198365-256","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Akita","450 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3281423_uploaded_image1_1629044957.jpg"
"1717198365-257","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots berger allemand malinois","100 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3277097_uploaded_image1_1628797153.jpg"
"1717198365-258","https://sn.coinafrique.com/categorie/chiens?page=6","Berger allemand","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3275523_uploaded_image1_1628713420.jpg"
"1717198365-259","https://sn.coinafrique.com/categorie/chiens?page=6","Chien berger allemand","130 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3270823_uploaded_image1_1628508317.jpg"
"1717198365-260","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3267297_uploaded_image1_1628319181.jpg"
"1717198365-261","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3252408_uploaded_image1_1627658009.jpg"
"1717198365-262","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3247804_uploaded_image1_1627412495.jpg"
"1717198365-263","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3244351_uploaded_image1_1627227850.jpg"
"1717198365-264","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots malinois","150 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3241866_uploaded_image1_1627052478.jpg"
"1717198365-265","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Labrador","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3241804_uploaded_image1_1627049158.jpg"
"1717198365-266","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Alaskan Malamut","550 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3241666_uploaded_image1_1627044118.jpg"
"1717198365-267","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot métisse pitbull - malinois","170 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3236932_uploaded_image1_1626721106.jpg"
"1717198365-268","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3226832_uploaded_image1_1626205026.jpg"
"1717198365-269","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger","250CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3214802_uploaded_image1_1625661526.jpg"
"1717198365-270","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Boerboel","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3212861_uploaded_image1_1625581413.jpg"
"1717198365-271","https://sn.coinafrique.com/categorie/chiens?page=6","Caniche bichon","200 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3202334_uploaded_image1_1625164146.jpg"
"1717198365-272","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Rotweiller","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3199510_uploaded_image1_1625076077.jpg"
"1717198365-273","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger allemand","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3193543_uploaded_image1_1624742985.jpg"
"1717198365-274","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193468_uploaded_image1_1624738582.jpg"
"1717198365-275","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3191873_uploaded_image1_1624648157.jpg"
"1717198365-276","https://sn.coinafrique.com/categorie/chiens?page=6","Chien Canne Corso italien","300 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3190440_uploaded_image1_1624569942.jpg"
"1717198365-277","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Doberman","450 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3189286_uploaded_image1_1624530960.jpg"
"1717198365-278","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3185241_uploaded_image1_1624350699.jpg"
"1717198365-279","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3183820_uploaded_image1_1624279100.jpg"
"1717198365-280","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots pittbull male","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3182211_uploaded_image1_1624190461.jpg"
"1717198365-281","https://sn.coinafrique.com/categorie/chiens?page=6","Chien berger belge malinois","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3174182_uploaded_image1_1623781709.jpg"
"1717198365-282","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots berger allemand","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3174177_uploaded_image1_1623781504.jpg"
"1717198365-283","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Berger Allemand","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3173764_uploaded_image1_1623769361.jpg"
"1717198365-284","https://sn.coinafrique.com/categorie/chiens?page=6","Chien","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_3173633_uploaded_image1_1623766305.jpg"
"1717198365-285","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger allemand","175 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169152_uploaded_image1_1623530409.jpg"
"1717198365-286","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Malinois","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3166487_uploaded_image1_1623411352.jpg"
"1717198365-287","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Berger Allemand","165 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3163567_uploaded_image1_1623273113.jpg"
"1717198365-288","https://sn.coinafrique.com/categorie/chiens?page=6","Caniches Bichons maltais - 5 mois","125 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3159435_uploaded_image1_1623109995.jpg"
"1717198365-289","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Labrador","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3157315_uploaded_image1_1623033828.jpg"
"1717198365-290","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bergers allemands","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3156059_uploaded_image1_1622974281.jpg"
"1717198365-291","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bichon malté","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3154816_uploaded_image1_1622898660.jpg"
"1717198365-292","https://sn.coinafrique.com/categorie/chiens?page=6","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3154731_uploaded_image1_1622896116.jpg"
"1717198365-293","https://sn.coinafrique.com/categorie/chiens?page=6","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3154709_uploaded_image1_1622895481.jpg"
"1717198365-294","https://sn.coinafrique.com/categorie/chiens?page=6","Bichons maltais","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3143508_uploaded_image1_1622507623.jpg"
"1717198365-295","https://sn.coinafrique.com/categorie/chiens?page=6","Pitbul","120 000CFA","Bargny, Sénégal","https://images.coinafrique.com/thumb_3137013_uploaded_image1_1622138411.jpg"
"1717198365-296","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots tigrés","150 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3130909_uploaded_image1_1621857767.jpg"
"1717198365-297","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Malinois","400 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3127168_uploaded_image1_1621619155.jpg"
"1717198365-298","https://sn.coinafrique.com/categorie/chiens?page=6","Chiens Berger Allemand","100 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3121248_uploaded_image1_1621346709.jpg"
"1717198365-299","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger malinois","100 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3109622_uploaded_image1_1620694648.jpg"
"1717198365-300","https://sn.coinafrique.com/categorie/chiens?page=6","Chien mâle berger allemand","150 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3106042_uploaded_image1_1620542269.jpg"
"1717198365-301","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Berger Malinois mâle - femelle","200 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3106040_uploaded_image1_1620542168.jpg"
"1717198365-302","https://sn.coinafrique.com/categorie/chiens?page=6","Chien Pitbull","300 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3098650_uploaded_image1_1620217591.jpg"
"1717198365-303","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots labradors","450 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3098631_uploaded_image1_1620217195.jpg"
"1717198371-304","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot berger allemand","165 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3715300_uploaded_image1_1653736237.jpg"
"1717198371-305","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot malinois","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_3712064_uploaded_image3_1653519092.jpeg"
"1717198371-306","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Pitbull","500 000CFA","Pout, Sénégal","https://images.coinafrique.com/thumb_3702631_uploaded_image1_1652963572.jpg"
"1717198371-307","https://sn.coinafrique.com/categorie/chiens?page=5","Bichon malte","95 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3701821_uploaded_image1_1652903283.jpg"
"1717198371-308","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot bergers allemands","250 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3698110_uploaded_image2_1652703673.jpeg"
"1717198371-309","https://sn.coinafrique.com/categorie/chiens?page=5","Rottweiler royal  femelle","350 000CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3696751_uploaded_image1_1652605169.jpg"
"1717198371-310","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Labradors","65 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3696528_uploaded_image1_1652568034.jpg"
"1717198371-311","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Chowsky","600 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3685884_uploaded_image1_1651951280.jpg"
"1717198371-312","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Caniche bichon","300 000CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3680927_uploaded_image1_1651687101.jpg"
"1717198371-313","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3676669_uploaded_image1_1651421266.jpg"
"1717198371-314","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3675795_uploaded_image1_1651360362.jpg"
"1717198371-315","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Boerbull","350 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3675601_uploaded_image1_1651344929.jpg"
"1717198371-316","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots","350 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3674879_uploaded_image2_1651277234.jpeg"
"1717198371-317","https://sn.coinafrique.com/categorie/chiens?page=5","Bichons","300 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3674870_uploaded_image1_1651276539.jpg"
"1717198371-318","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Bergers Allemands","165 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3672231_uploaded_image1_1651098138.jpg"
"1717198371-319","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","180 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671351_uploaded_image1_1651056079.jpg"
"1717198371-320","https://sn.coinafrique.com/categorie/chiens?page=5","Chien malinois belge","400 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3651393_uploaded_image1_1649830979.jpg"
"1717198371-321","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Bichon","400 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_3643086_uploaded_image1_1649338352.jpg"
"1717198371-322","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Bichon","400 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_3643080_uploaded_image1_1649338162.jpg"
"1717198371-323","https://sn.coinafrique.com/categorie/chiens?page=5","Berger Malinois","250 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3641088_uploaded_image1_1649246394.jpg"
